WBAN_ID,STATION_NAME,STATE_PROVINCE,COUNTRY
25249,MCLEOD LAKE,BRITISH COLUMBIA,CANADA
25250,CAPE SCOTT,BRITISH COLUMBIA,CANADA
25251,PUNTZI MOUNTAIN,BRITISH COLUMBIA,CANADA
25252,BURNS LAKE,BRITISH COLUMBIA,CANADA
25253,LIARD RIVER,BRITISH COLUMBIA,CANADA
25254,CLINTON ,BRITISH COLUMBIA,CANADA
25255,MACKENZIE,BRITISH COLUMBIA,CANADA
25256,PUNTZI MOUNTAIN (AUT),BRITISH COLUMBIA,CANADA
25257,STEWART A,BRITISH COLUMBIA,CANADA
25258,FORT ST. JAMES A,BRITISH COLUMBIA,CANADA
25259,LAWN POINT (AUT),BRITISH COLUMBIA,CANADA
25260,CHETWYND AIRPORT,BRITISH COLUMBIA,CANADA
25261,BELLA COOLA AIRPORT,BRITISH COLUMBIA,CANADA
25262,FT. NELSON U/A,BRITISH COLUMBIA,CANADA
25263,SARTINE ISLAND *AUTO,BRITISH COLUMBIA,CANADA
25264,HERBERT ISLAND,BRITISH COLUMBIA,CANADA
25265,SOLANDER ISLAND,BRITISH COLUMBIA,CANADA
25266,CATHEDRAL POINT,BRITISH COLUMBIA,CANADA
25267,HELMCKEN ISLAND,BRITISH COLUMBIA,CANADA
25268,NANAKWA SHOALS (AUTO),BRITISH COLUMBIA,CANADA
25269,PINK MOUNTAIN FIGURE 2,BRITISH COLUMBIA,CANADA
25270,PEMBERTON AIRPORT,BRITISH COLUMBIA,CANADA
25271,LYTTON,BRITISH COLUMBIA,CANADA
25272,BURNS LAKE A,BRITISH COLUMBIA,CANADA
25273,BIG CREEK,BRITISH COLUMBIA,CANADA
25274,PRINCETON,BRITISH COLUMBIA,CANADA
25275,WHISTLER,BRITISH COLUMBIA,CANADA
25301,ANNETTE ISLAND,AK,US
25302,YAKUTAT,AK,US
25303,SKAGWAY,AK,US
25304,* LOG CABIN,BRITISH COLUMBIA,CANADA
25305,* DEASE LAKE ,BRITISH COLUMBIA,CANADA
25306,MORLEY RIVER,BRITISH COLUMBIA,CANADA
25307,SITKA,AK,US
25308,ANNETTE ISLAND,AK,US
25309,JUNEAU,AK,US
25310,ANGOON,AK,US
25311,ANNEX CREEK,AK,US
25312,BARANOF,AK,US
25313,BEAVER FALLS,AK,US
25314,BELL ISLAND,AK,US
25315,CAPE DECISION,AK,US
25316,CAPE SPENCER,AK,US
25317,CRAIG,AK,US
25318,ELDRED ROCK,AK,US
25319,FIVE FINGER LIGHT,AK,US
25320,GUARD ISLAND,AK,US
25321,GULL COVE,AK,US
25322,GUSTAVUS,AK,US
25323,HAINES,AK,US
25324,JUNEAU,AK,US
25325,KETCHIKAN,AK,US
25326,LINCOLN ROCK,AK,US
25327,LITTLE PORT WALTER,AK,US
25328,MILE 28 (HAINES HWY),AK,US
25329,PETERSBURG,AK,US
25330,POINT RETREAT,AK,US
25331,PALMER,AK,US
25332,RADIOVILLE,AK,US
25333,SITKA (JAPONSKI),AK,US
25334,SITKA (MAGNETIC),AK,US
25335,SKAGWAY,AK,US
25336,TENAKEE,AK,US
25337,TREE POINT,AK,US
25338,WRANGELL,AK,US
25339,YAKUTAT,AK,US
25340,PLEASANT ISLAND,AK,US
25341,SISTERS ISLAND,AK,US
25342,CAPE ST. JAMES,BRITISH COLUMBIA,CANADA
25343,LANGARA,BRITISH COLUMBIA,CANADA
25344,MASSET,BRITISH COLUMBIA,CANADA
25345,PRINCE RUPERT,BRITISH COLUMBIA,CANADA
25346,SANDSPIT,BRITISH COLUMBIA,CANADA
25347,TRIPLE ISLAND,BRITISH COLUMBIA,CANADA
25348,PORT ALEXANDER,AK,US
25349,SEAL COVE,BRITISH COLUMBIA,CANADA
25350,TELEGRAPH CREEK,BRITISH COLUMBIA,CANADA
25351,ATLIN,BRITISH COLUMBIA,CANADA
25352,DEADTREE,BRITISH COLUMBIA,CANADA
25353,PRINCE RUPERT,BRITISH COLUMBIA,CANADA
25354,BONILLA ISLAND,BRITISH COLUMBIA,CANADA
25355,ROSE SPIT (AUT),BRITISH COLUMBIA,CANADA
25356,KINDA RUN POINT (AUTO),BRITISH COLUMBIA,CANADA
25357,ELFIN,AK,US
25358,FUNTER BAY,AK,US
25359,KAKE,AK,US
25360,LEVEL ISLAND,AK,US
25361,BIORKA ISLAND,AK,US
25362,CAPE POLE,AK,US
25363,SEAL COVE,BRITISH COLUMBIA,CANADA
25364,ROSE SPIT * (AUT),BRITISH COLUMBIA,CANADA
25365,GREY ISLET,BRITISH COLUMBIA,CANADA
25366,BONNILLA ISLAND,BRITISH COLUMBIA,CANADA
25367,KLAWOCK,AK,US
25368,VIEW COVE,AK,US
25369,KAKE,AK,US
25370,HOLLAND ROCK,BRITISH COLUMBIA,CANADA
25371,ISKUT RIVER,BRITISH COLUMBIA,CANADA
25372,ST JOVITE,BRITISH COLUMBIA,CANADA
25373,LUCY ISLAND,BRITISH COLUMBIA,CANADA
25374,CUMSHEWA ISLAND,BRITISH COLUMBIA,CANADA
25375,PORT ALEXANDER,AK,US
25376,HYDABURG,AK,US
25377,METLAKATLA,AK,US
25378,HOONAH,AK,US
25379,SITKA 1NE,AK,US
25380,GUSTAVUS 2 NE,AK,US
25381,METLAKATLA 6 S,AK,US
25401,CAPE ST. ELIAS,AK,US
25402,MIDDLETON ISLAND,AK,US
25403,MIDDLETON ISLAND,AK,US
25404,MIDDLETON ISLAND,AK,US
25501,KODIAK,AK,US
25502,ALITAK,AK,US
25503,* NAKNEK,AK,US
25504,PORT HEIDEN,AK,US
25505,CHIRIKOF ISLAND,AK,US
25506,ILIAMNA ,AK,US
25507,HOMER,AK,US
25508,PORT HEIDEN,AK,US
25509,KODIAK,AK,US
25510,NAKNEK,AK,US
25511,CHIRIKOF ISLAND,AK,US
25512,ALITAK,AK,US
25513,DILLINGHAM,AK,US
25514,PILOT POINT,AK,US
25515,DRIFTWOOD BAY,AK,US
25516,SELDOVA AP,AK,US
25517,SITKINAK,AK,US
25518,CHIGNIK ,AK,US
25519,EGEGIK,AK,US
25520,KULIK LAKE,AK,US
25521,IGIUGIG,AK,US
25522,KING SALMON 42 SE,AK,US
25601,CHUGINADAK ISLAND,AK,US
25602,UMNAK ISLAND,AK,US
25603,COLD BAY,AK,US
25604,PLATINUM,AK,US
25605,NIKOLSKI,AK,US
25606,REINDEER PASS,AK,US
25607,,,
25608,UNALGA,AK,US
25609,AMAK ISLAND,AK,US
25610,UMNAK ISLAND,AK,US
25611,DUTCH HARBOR,AK,US
25612,CATON ISLAND,AK,US
25613,PLATINUM,AK,US
25614,UNALASKA,AK,US
25615,CATON ISLAND,AK,US
25616,DUTCH HARBOR,AK,US
25617,SAND POINT,AK,US
25618,SCOTCH CAP,AK,US
25619,UNALGA,AK,US
25620,DUTCH HARBOR,AK,US
25621,UMNAK ISLAND,AK,US
25622,CAPE SARICHEF,AK,US
25623,CAPE NEWENHAM,AK,US
25624,COLD BAY,AK,US
25625,PORT MOLLER,AK,US
25626,NIKOLSKI,AK,US
25627,PAULOFF HARBOR,AK,US
25628,ST GEORGE ISLAND,AK,US
25629,TOGIAC,AK,US
25630,SAND  POINT 1 ENE,AK,US
25701,ADAK ISLAND,AK,US
25702,OGILIUGA,AK,US
25703,SEGUAM ISLAND,AK,US
25704,ADAK  ,AK,US
25705,ST PAUL'S ISLAND,AK,US
25706,,,
25707,ADAK,AK,US
25708,ATKA,AK,US
25709,ASI TANAGA IS,AK,US
25710,ATKA,AK,US
25711,ST PAUL 4NE ,AK,US
25712,ST PAUL'S ISLAND,AK,US
25713,ST PAUL'S ISLAND,AK,US
25714,TANAGA,AK,US
25715,ATKA,AK,US
25716,,,
25717,KANGA,AK,US
26001,* CAMBRIDGE BAY,NORTHWEST TERRITORY,CANADA
26002,ENNADAI LAKE,NORTHWEST TERRITORY,CANADA
26003,FORT RELIANCE,NORTHWEST TERRITORY,CANADA
26004,BATHURST INLET,NORTHWEST TERRITORY,CANADA
26005,CAMBRIDGE BAY,NORTHWEST TERRITORY,CANADA
26006,JENNY LIND ISLAND,NORTHWEST TERRITORY,CANADA
26007,ENNADAI LAKE,NORTHWEST TERRITORY,CANADA
26008,ROBERTSON LAKE,NORTHWEST TERRITORY,CANADA
26009,FORT RELIANCE,NORTHWEST TERRITORY,CANADA
26085,* JENNY LIND ,NORTHWEST TERRITORY,CANADA
26091,* BYRON BAY,NORTHWEST TERRITORY,CANADA
26101,* FORT RESOLUTION,NORTHWEST TERRITORY,CANADA
26102,* FORT SMITH,NORTHWEST TERRITORY,CANADA
26103,* HAY RIVER,NORTHWEST TERRITORY,CANADA
26104,* PROVIDENCE,NORTHWEST TERRITORY,CANADA
26105,* MILLS LAKE,NORTHWEST TERRITORY,CANADA
26106,* SAWMILL BAY,NORTHWEST TERRITORY,CANADA
26107,COPPERMINE,NORTHWEST TERRITORY,CANADA
26108,INDIN LAKE,NORTHWEST TERRITORY,CANADA
26109,PORT RADIUM,NORTHWEST TERRITORY,CANADA
26110,YELLOWKNIFE,NORTHWEST TERRITORY,CANADA
26111,SNARE RIVER,NORTHWEST TERRITORY,CANADA
26112,CONTWOYTO LAKE,NORTHWEST TERRITORY,CANADA
26113,LADY FRANKLIN POINT,NORTHWEST TERRITORY,CANADA
26114,CAPE YOUNG,NORTHWEST TERRITORY,CANADA
26115,COPPERMINE,NORTHWEST TERRITORY,CANADA
26116,PORT RADIUM,NORTHWEST TERRITORY,CANADA
26117,SNOWDRIFT,NORTHWEST TERRITORY,CANADA
26118,FORT SMITH,NORTHWEST TERRITORY,CANADA
26119,BIG LAKE,AK,US
26120,LUPINE AIRPORT,NORTHWEST TERRITORY,CANADA
26121,CAMSELL RIVER,NORTHWEST TERRITORY,CANADA
26122,FORT PROVIDENCE,NORTHWEST TERRITORY,CANADA
26123,INDIAN RIVER,NORTHWEST TERRITORY,CANADA
26192,CAPE YOUNG,NORTHWEST TERRITORY,CANADA
26194,LADY FRANKLIN  ,NORTHWEST TERRITORY,CANADA
26201,FORT WRIGLEY,NORTHWEST TERRITORY,CANADA
26202,* NORMAN WELLS,NORTHWEST TERRITORY,CANADA
26203,* FORT SIMPSON,NORTHWEST TERRITORY,CANADA
26204,TROUT LAKE,NORTHWEST TERRITORY,CANADA
26205,* WATSON LAKE,YUKON TERRITORY,CANADA
26206,FORT NORMAN,NORTHWEST TERRITORY,CANADA
26207,FORT GOOD HOPE,NORTHWEST TERRITORY,CANADA
26208,WRIGLEY,NORTHWEST TERRITORY,CANADA
26209,FRANCES LAKE,YUKON TERRITORY,CANADA
26210,FORT SIMPSON,NORTHWEST TERRITORY,CANADA
26211,FORT GOOD HOPE,NORTHWEST TERRITORY,CANADA
26212,NICKOLSON PENINSULA,YUKON TERRITORY,CANADA
26213,FORT LIARD,NORTHWEST TERRITORY,CANADA
26214,NORMAN WELLS,NORTHWEST TERRITORY,CANADA
26215,FORT LIARD,NORTHWEST TERRITORY,CANADA
26216,VIRGINIA FALLS,NORTHWEST TERRITORY,CANADA
26217,LINDBERG LANDING,NORTHWEST TERRITORY,CANADA
26218,QAVVIK LAKE,NORTHWEST TERRITORY,CANADA
26219,DELINE,NORTHWEST TERRITORY,CANADA
26291,NICHOLSON,NORTHWEST TERRITORY,CANADA
26294,CLINTON POINT,NORTHWEST TERRITORY,CANADA
26301,CANYON CREEK,YUKON TERRITORY,CANADA
26302,FISH LAKE,YUKON TERRITORY,CANADA
26303,UPPER TESLIN,YUKON TERRITORY,CANADA
26304,SWIFT RIVER,YUKON TERRITORY,CANADA
26305,"BROOKS, BROOK",YUKON TERRITORY,CANADA
26306,DEVILS PASS,YUKON TERRITORY,CANADA
26307,RANCHERIA,YUKON TERRITORY,CANADA
26308,DESTRUCTION BAY,YUKON TERRITORY,CANADA
26309,ROSS RIVER,YUKON TERRITORY,CANADA
26310,FLIGHT STRIP 8,YUKON TERRITORY,CANADA
26311,WHITEHORSE,YUKON TERRITORY,CANADA
26312,ORCHIE LAKE,YUKON TERRITORY,CANADA
26313,BROOKS BROOK,YUKON TERRITORY,CANADA
26314,* AISHIHIK,YUKON TERRITORY,CANADA
26315,* KITTIGAZUIT,NORTHWEST TERRITORY,CANADA
26316,WHITEHORSE,YUKON TERRITORY,CANADA
26317,AKLAVIK,NORTHWEST TERRITORY,CANADA
26318,TESLIN,YUKON TERRITORY,CANADA
26319,DAWSON,YUKON TERRITORY,CANADA
26320,MAYO,YUKON TERRITORY,CANADA
26321,CARMACKS,YUKON TERRITORY,CANADA
26322,HAINES JUNCTION,YUKON TERRITORY,CANADA
26323,INUVIK,NORTHWEST TERRITORY,CANADA
26324,CHAPMAN LAKE,YUKON TERRITORY,CANADA
26325,BURWASH A,YUKON TERRITORY,CANADA
26326,SHINGLE POINT,YUKON TERRITORY,CANADA
26327,TUKTOYAKTUK,NORTHWEST TERRITORY,CANADA
26328,DAWSON A,YUKON TERRITORY,CANADA
26329,FARO,YUKON TERRITORY,CANADA
26330,OLD CROW A,YUKON TERRITORY,CANADA
26331,TESLIN (AUT),YUKON TERRITORY,CANADA
26332,INUVIK UA,NORTHWEST TERRITORY,CANADA
26333,HERECHEL ISLAND,YUKON TERRITORY,CANADA
26334,KINGS POINT,YUKON TERRITORY,CANADA
26335,HERSCHEL ISLAND,YUKON TERRITORY,CANADA
26336,PELLY ISLAND,NORTHWEST TERRITORY,CANADA
26337,BABBAGE RIVER (AUTO),YUKON TERRITORY,CANADA
26338,CARMACKS CS,YUKON TERRITORY,CANADA
26339,TRAIL VALLEY,NORTHWEST TERRITORY,CANADA
26392,SHINGLE POINT,YUKON TERRITORY,CANADA
26394,TUK TUK,NORTHWEST TERRITORY,CANADA
26401,ANCHORAGE ELMENDORF FIELD,AK,US
26402,CORDOVA,AK,US
26403,FAIRBANKS,AK,US
26404,NENANA,AK,US
26405,TANACROSS,AK,US
26406,BIG DELTA,AK,US
26407,FAIRBANKS/MILE 26,AK,US
26408,CLEAR,AK,US
26409,ANCHORAGE ,AK,US
26410,CORDOVA,AK,US
26411,FAIRBANKS,AK,US
26412,NORTHWAY,AK,US
26413,FORT YUKON,AK,US
26414,SUMMIT,AK,US
26415,BIG DELTA,AK,US
26416,BOUNDARY,AK,US
26417,CAPE HINCHINBROOK,AK,US
26418,CENTRAL,AK,US
26419,CIRCLE HOT SPRINGS,AK,US
26420,COLLEGE,AK,US
26421,CASWELL,AK,US
26422,EAGLE,AK,US
26423,EKLUTNA,AK,US
26424,EKLUTNA LAKE,AK,US
26425,GULKANA,AK,US
26426,KLATTS FARM,AK,US
26427,LATOUCHE,AK,US
26428,LIVENGOOD,AK,US
26429,MCKINLEY PARK,AK,US
26430,MATANUSKA VALLEY 2,AK,US
26431,MATANUSKA VALLEY 9,AK,US
26432,MATANUSKA VALLEY 12,AK,US
26433,MATANUSKA VALLEY 14,AK,US
26434,MATANUSAK VALLEY 15,AK,US
26435,NENANA,AK,US
26436,NORTH DUTCH ISLAND,AK,US
26437,PORTAGE,AK,US
26438,SEWARD,AK,US
26439,SHEEP MOUNTAIN,AK,US
26440,TANACROSS,AK,US
26441,UNIVERSITY EXP STN,AK,US
26442,VALDEZ,AK,US
26443,WASILLA,AK,US
26444,WHITTIER,AK,US
26445,YAKATAGA,AK,US
26446,CIRCLE ,AK,US
26447,HEALY,AK,US
26448,MATANUSKA,AK,US
26449,STEVENS VILLAGE,AK,US
26450,SNAG,YUKON TERRITORY,CANADA
26451,ANCHORAGE   ,AK,US
26452,ANCHORAGE,AK,US
26453,ANCHORAGE,AK,US
26454,BEAVER CREEK,YUKON TERRITORY,CANADA
26455,HUMPHREY POINT,AK,US
26456,KOMAKUK BEACH,YUKON TERRITORY,CANADA
26457,CAMDEN BAY,AK,US
26458,GERSTLE RIVER,AK,US
26459,POKER FLAT,AK,US
26460,BLAIR LAKES RNG,AK,US
26461,FORT RICHARDSON,AK,US
26462,FORT WAINWRIGHT,AK,US
26463,KOMAKUK BEACH,YUKON TERRITORY,CANADA
26464,FAIRBANKS,AK,US
26465,GALBRAITH,AK,US
26466,HAPPY VALLEY,AK,US
26467,COLD FOOT,AK,US
26468,ANCHORAGE,AK,US
26469,COLD FOOT,AK,US
26470,DIETRICH,AK,US
26471,FRANKLIN BLUFF,AK,US
26472,FIVE MILE CAMP,AK,US
26473,GALBRAITH LAKE,AK,US
26474,HAPPY VALLEY,AK,US
26475,JOHNSTONE POINT,AK,US
26476,TOOLIK,AK,US
26477,MCCARTHY,AK,US
26478,KAVIK RIVER,AK,US
26479,VALDEZ,AK,US
26480,CHANDALAR LAKE,AK,US
26481,ATIGUN,AK,US
26482,CHANDALAR SHELF,AK,US
26483,TAHNETA PASS,AK,US
26484,PAXSON,AK,US
26485,SNOWSHOE LAKE,AK,US
26486,SLANA,AK,US
26487,FORT GREELY,AK,US
26488,WHITTIER,AK,US
26489,MCKINLEY PARK,AK,US
26490,FAIRBANKS/PEDRO DOME,AK,US
26491,ANCHORAGE,AK,US
26492,PORTAGE GLACIER,AK,US
26493,KENNECOTT,AK,US
26494,FAIRBANKS 11 NE,AK,US
26495,HEALY,AK,US
26496,FAIRBANKS,AK,US
26497,BIRCHWOOD,AK,US
26498,WAINWRIGHT AAF AP,AK,US
26499,HEALY RIVER AP,AK,US
26501,GALENA,AK,US
26502,KALTAG,AK,US
26503,KOKRINES,AK,US
26504,TANANA,AK,US
26505,MANLEY HOT SPRINGS,AK,US
26506,UMIAT,AK,US
26507,FIRE ISLAND,AK,US
26508,UMIAT,AK,US
26509,GALENA,AK,US
26510,MCGRATH,AK,US
26511,WISEMAN,AK,US
26512,LAKE MINCHUMINA,AK,US
26513,SHUNGNAK,AK,US
26514,SKWENTNA,AK,US
26515,ALAKAKET,AK,US
26516,ANIAK,AK,US
26517,BETTLES,AK,US
26518,CROOKED CREEK,AK,US
26519,FAREWELL,AK,US
26520,FLAT,AK,US
26521,HOLY CROSS,AK,US
26522,HUGHES,AK,US
26523,KENAI,AK,US
26524,MANLEY HOT SPRINGS,AK,US
26525,NYAC,AK,US
26526,PUNTILLA,AK,US
26527,STONY RIVER,AK,US
26528,TALKEETNA,AK,US
26529,TANANA,AK,US
26530,CURRY,AK,US
26531,TANALIAN POINT,AK,US
26532,RAINY PASS,AK,US
26533,BETTLES,AK,US
26534,SPARREVOHN MOUNTAIN,AK,US
26535,INDIAN MOUNTAIN,AK,US
26536,TALALINA,AK,US
26537,UMIAT,AK,US
26538,PROSPECT CREEK,AK,US
26539,FIVE MILE CAMP,AK,US
26540,OLD MAN,AK,US
26541,LUPIN ,NORTHWEST TERRITORY,CANADA
26542,ANAKTUVUK,AK,US
26543,MINCHUMINA,AK,US
26544,OLD MAN,AK,US
26545,PROSPECT CREEK,AK,US
26546,PORT ALSWORTH,AK,US
26547,HAYES RIVER,AK,US
26548,KENAI,AK,US
26549,RAMPART,AK,US
26550,SUSITNA,AK,US
26551,AMBLER,AK,US
26552,HUSLIA,AK,US
26553,SLEETMUTE,AK,US
26554,MERRILL PASS WEST,AK,US
26555,FAREWELL LAKE ,AK,US
26557,BIG RIVER LAKE,AK,US
26558,SELAWIK,AK,US
26559,SOLDOTNA AIRPORT,AK,US
26560,WILLOW AIRPORT,AK,US
26561,RUBY,AK,US
26563,KENAI 29 ENE,AK,US
26564,IVOTUK 1 NNE,AK,US
26565,DEADHORSE 3 S,AK,US
26601,POINT HOPE,AK,US
26602,KOYUK,AK,US
26603,MOSES POINT,AK,US
26604,NOME,AK,US
26605,NUMIVAK ISLAND,AK,US
26606,NOXAPAGE,AK,US
26607,TELLER,AK,US
26608,UNALAKLEET,AK,US
26609,WALES,AK,US
26610,AKULURAK,AK,US
26611,AMERICAN RIVER,AK,US
26612,POINT SPENCER,AK,US
26613,IMURUK LAKE,AK,US
26614,KOUGAROK,AK,US
26615,BETHEL,AK,US
26616,KOTZEBUE,AK,US
26617,NOME,AK,US
26618,WALES,AK,US
26619,CANDLE,AK,US
26620,MOSES POINT,AK,US
26621,MOUNTAIN VILLAGE,AK,US
26622,NUNIVAK,AK,US
26623,POINT HOPE,AK,US
26624,POINT LAY,AK,US
26625,SHISHMAREF,AK,US
26626,TELLER,AK,US
26627,UNALAKLEET,AK,US
26628,GOLOVIN,AK,US
26629,SOLOMON,AK,US
26630,WHITE MOUNTAIN,AK,US
26631,CAPE LISBURNE,AK,US
26632,NORTHEAST CAPE,AK,US
26633,CAPE ROMANZOF,AK,US
26634,TIN CITY AFS,AK,US
26635,MOUNTAIN VILLAGE,AK,US
26636,CAPE THOMPSON,AK,US
26637,CAPE BEAUFORT,AK,US
26638,POINT LAY,AK,US
26639,PORT CLARENCE,AK,US
26640,ANDREAFSKI,AK,US
26641,NOME,AK,US
26642,KIVALINA,AK,US
26643,DEERING,AK,US
26644,ANVIK,AK,US
26645,BUCKLAND,AK,US
26646,CAPE ROMANZOFF,AK,US
26647,SAINT MARY'S,AK,US
26648,NOATAK,AK,US
26649,RED DOG AIRPORT,AK,US
26650,EMMONAL AIRPORT / EMMONAK,AK,US
26651,HOOPER BAY,AK,US
26652,KALSKAG,AK,US
26653,TOKSOOK BAY,AK,US
26654,RUSSIAN MISSION,AK,US
26655,RED DOG MINE 3 SSW,AK,US
26701,SAINT MATHEW ISLAND,AK,US
26702,,,
26703,GAMBELL,AK,US
26704,SAVOONGA,AK,US
27001,* ISACHSEN,NORTHWEST TERRITORY,CANADA
27002,REA POINT,NORTHWEST TERRITORY,CANADA
27003,EAST DRAKE,NORTHWEST TERRITORY,CANADA
27004,ISACHSEN (AUTO),NORTHWEST TERRITORY,CANADA
27101,MOLD BAY,NORTHWEST TERRITORY,CANADA
27102,HOLMAN ISLAND,NORTHWEST TERRITORY,CANADA
27103,JOHNSON POINT A,NORTHWEST TERRITORY,CANADA
27104,MALLOCH DOME,NORTHWEST TERRITORY,CANADA
27105,HOLMAN AIRPORT,NORTHWEST TERRITORY,CANADA
27106,MOULD BAY,NORTHWEST TERRITORY,CANADA
27201,SACHS HARBOUR BANKS ISLAND,NORTHWEST TERRITORY,CANADA
27202,CAPE PARRY,NORTHWEST TERRITORY,CANADA
27203,, , 
27204,CAPE BATHURST,NORTHWEST TERRITORY,CANADA
27205,SACHS HARBOUR  ,NORTHWEST TERRITORY,CANADA
27291,CAPE PARRY,NORTHWEST TERRITORY,CANADA
27301,MCINTYRE,AK,US
27401,* BARTER ISLAND,AK,US
27402,BARTER ISLAND,AK,US
27403,OLIKTOK,AK,US
27404,FLAXMAN ISLAND,AK,US
27405,PRUDHOE BAY,AK,US
27406,DEADHORSE,AK,US
27407,PRUDHOE BAY,AK,US
27408,KUPRAUK,AK,US
27409,SEAL ISLAND,AK,US
27501,POINT BARROW,AK,US
27502,BARROW,AK,US
27503,WAINWRIGHT,AK,US
27504,POINT BARROW,AK,US
27505,POINT BARROW,AK,US
27506,POINT BARROW,AK,US
27507,PEARL BAY,AK,US
27508,WAINWRIGHT,AK,US
27509,POINT BARROW,AK,US
27510,CAPE SIMPSON,AK,US
27511,KOGRU RIVER,AK,US
27512,LONELY,AK,US
27513,BARROW,AK,US
27514,POINT BARROW OBSERVATROY,AK,US
27515,NUIQSUT,AK,US
27516,BARROW 4 ENE,AK,US
27517,DEADHORSE,AK,US
27518,ATQASUK,AK,US
27519,BARROW TEST-A,AK,US
27601,ICY CAPE,AK,US
30001,LAGOS,,NIGERIA
30301,ACESUM,,ETHIOPIA
30302,ADDIS ABADA, ,ETHIOPIA
30303,NEGHELLI,,ETHIOPIA
30304,ARBA MINCH,,ETHIOPIA
30305,MAJI,,ETHIOPIA
30306,JIMMA,,ETHIOPIA
30401,DIREDAWA,,ETHIOPIA
30402,AWAREH,,ETHIOPIA
30403,GHINNIR,,ETHIOPIA
30404,CAP TI NAK,,ETHIOPIA
30405,GODA,,ETHIOPIA
30406,BALLI DOOGLE,,SOMALIA
30407,MOGDISHU,,SOMALIA
30701,COLUMBO RATMALANA,,CEYLON
30702,NEGOMBO,,CEYLON
30703,THUMBA,,INDIA
30801,CHINA BAY,,CEYLON
31001,KANO,,NIGERIA
31101,MAIDUGARI,,NIGERIA
31201,EL FASHER FIELD ANGLO,,EGYPTIAN SUDAN
31202,EL GENEIMA,,EGYPTIAN SUDAN
31301,GURA,,ETHIOPIA
31302,"ASMARA, ERITEA",,ETHIOPIA
31303,KHARTOUM,,SUDAN
31304,TESSENEI,,ETHIOPIA
31305,MASSAWA,,ETHIOPIA
31306,BAHAR DAR ,,ETHIOPIA
31307,ASOSA,,ETHIOPIA
31308,KHARTOUM ARID FARMER,,SUDAN
31309,UNKNOWN,,SUDAN
31401,ADEN,,SAUDI ARABIA
31402,TENDAHO,,ETHIOPIA
31403,ASSAB,,ETHIOPIA
31404,DJIBOUTI/AMBOULI,,DJIBOUTI
31405,KING KHALID AB,,SAUDI ARABIA
31501,SALALA,,ARABIA
31502,THUMRAIT,,OMAN
31503,THUMRAIT,,OMAN
31701,BANGALORE,,INDIA
31702,BOMBAY,,INDIA
31801,VIZAGAPATAM,,INDIA
31901,RANGOON,,BURMA
31902,KYAUKPYU RAMREE ISLAND,,BURMA
31903,ZAYATKWIN,,BURMA
32001,,,
32301,LUXOR,,EGYPT
32302,ASWAN,,EGYPT
32303,JEDDAH,,SAUDI ARABIA
32304,TABUK,,SAUDI ARABIA
32305,JEDDAH INTERNATIONAL AIRPORT,,SAUDI ARABIA
32401,RIYAHD INTERNATIONAL AIRPORT,,SAUDI ARABIA
32402,KUWAIT INTERNATIONAL AIRPORT,,KUWAIT
32403,AL KHARJ,,SAUDI ARABIA
32404,AL JOUF,,SAUDI ARABIA
32405,KING FAHD AB,,SAUDI ARABIA
32406,FOB 2 KING KHALID MIL CITY,,SAUDI ARABIA
32407,KUWAIT CITY,,KUWAIT
32408,RAFHA,,SAUDI ARABIA
32409,RAS AL MISHAB,,SAUDI ARABIA
32410,QAISUMAH,,SAUDI ARABIA
32411,RIYADH (SAUD AFB),,SAUDI ARABIA
32412,,,
32413,AHMED AL JABAR AB,,KUWAIT
32414,PRINCE SULTAN,,SAUDI ARABIA
32415,ALI AL SALEM,,KUWAIT
32416,CAMP DOHA,,KUWAIT
32501,MASHIRAH ISLAND,,ARABIA
32502,DHAHRAN,,SAUDI ARABIA
32503,MUHARRAQ,,ARABIA
32504,SHARJAH,,ARABIA
32505,ABU DHABI,,UNITED ARAB EMIRIATES
32506,DOH,,QATAR
32507,AL AIN,,UNITED ARAB EMIRIATES
32508,BATEEN,,UNITED ARAB EMIRIATES
32509,SHAIKH ISA,,BAHRAIN
32510,DUBAI,,UNITED ARAB EMIRIATES
32511,AL MINHAD,,UNITED ARAB EMIRIATES
32512,MASIRAH,,OMAN
32513,SHARJAH,,UNITED ARAB EMIRIATES
32514,AL DHAFRA,,UNITED ARAB EMIRIATES
32515,SEEB,,OMAN
32516,AD DAMMAN,,SAUDI ARABIA
32517,DHAHRAN IAP,,SAUDI ARABIA
32601,KARACHI,,INDIA
32602,JIWANI,,INDIA
32603,HYDERABAD,,INDIA
32604,SHABAZ AB,,PAKISTAN
32701,AGRA,,INDIA
32702,JODHPUR,,INDIA
32703,NEW DELHI,,INDIA
32801,ALLAHBAD,,INDIA
32802,GUSHKARA,,INDIA
32803,CHAKULIA,,INDIA
32804,DUM DUM,,INDIA
32805,GAYA,,INDIA
32806,LALMANIRHAT,,INDIA
32807,DUDHKANDI,,INDIA
32808,ONDAL,,INDIA
32809,NAWADIH,,INDIA
32810,MADHAIGAN,,INDIA
32811,KHARAPUR,,INDIA
32812,KALAIKUNDA,,INDIA
32813,PANAGARH,,INDIA
32814,ALIPORE,,INDIA
32815,BARRACKPORE,,INDIA
32816,CHHARRA,,INDIA
32817,PIARDOBA,,INDIA
32818,COOCH BEHAR,,INDIA
32819,PANDAVESWAR,,INDIA
